Video Link,Title,Description,Content Provider,Language
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/52eb23f11d22c2ca54cb8a9cf3a672f0?e=0|*|||,Class 8 Book Solution from Ganit Prabha in Simplification of Algebraic Numbers Question No: 15.3(ix),N/A,VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/542ea3b70592cdbfc2d7827aff7c2a2f?e=1|*|||,Class 8 Book Solution from Ganit Prabha in Analysis of The Product of Algebraic Numbers Question No: 13.2.1(v),N/A,VidOnko,English | Bengali
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/548fc1ecc153eafa6506f307965c7b44?e=2|*|||,Class 8 Book Solution from Ganit Prabha in Simplification of Algebraic Numbers Question No: 15.3(iii),N/A,VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/54ad6b1750e6acdb5a8209441c4c31d4?e=3|*|||,Class 8 Book Solution from Miscellaneous in Review of Preface Question No: 68,"A, B ও C - এর মধ্যে ২২১ টাকা এমনভাবে ভাগ করতে হবে যেন A : (B +C) = 6 : 7 এবং B : (A +C) = 8 : 9 হয় । কে কত পাবে?",VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/54d2c876c2d2e884f04d2a039c5289a0?e=4|*|||,Class 8 Book Solution from Ganit Prabha in Diagnosis of Cube Question No: 5.2.2(g),N/A,VidOnko,English | Bengali
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/54d40953adb1eadc52c01c0a36725a52?e=5|*|||,Class 8 Book Solution from Ganit Prabha in Analysis of The Product of Algebraic Numbers Question No: 13.1.2(xiii),N/A,VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/552433020503665407f1c326213d407f?e=6|*|||,Class 8 Book Solution from Ganit Prabha in Simplification of Algebraic Numbers Question No: 15.3(v),N/A,VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/559150f217cc27308c968fc480ea9002?e=7|*|||,Class 8 Book Solution from Miscellaneous in Review of Preface Question No: 90,সমান ক্ষেত্রফলবিশিষ্ট দুটি আয়তাকার জমির প্রথমটির দৈর্ঘ্য ২৮ মিটার এবং পরিসীমা ১০৪ মিটার । দ্বিতীয়টির প্রস্থ ২১ মিটার । প্রত্যেকটি জমির ক্ষেত্রফল কত? দ্বিতীয় জমিটির পরিসীমা কত?,VidOnko,English | Bengali
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/55db536ff5ec6d81f131439e06206ad6?e=8|*|||,Class 8 Book Solution from Ganit Prabha in Percentage Question No: 11.3(i),N/A,VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/55e6ab4b2311d5848cb0c918e7325e5f?e=9|*|||,Class 8 Book Solution from Ganit Prabha in The Concept of Rational Numbers Question No: 7.12,N/A,VidOnko,English | Bengali
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/561cec45f5898d311089234ed2b6e0e6?e=10|*|||,Class 8 Book Solution from Ganit Prabha in Review of Preface Question No: 1.2.7(ii),N/A,VidOnko,English | Bengali
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/56e1aaa9bd0fda4699e6ac9b4b696b19?e=11|*|||,Class 8 Book Solution from Miscellaneous in Analysis of The Product of Algebraic Numbers Question No: 275,N/A,VidOnko,English | Bengali
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/571746957aa8add73c36ec1a206b7400?e=12|*|||,Class 8 Book Solution from Ganit Prabha in The Concept of Rational Numbers Question No: 7.10,একটি কোণের অন্তঃসমদ্বিখণ্ডক ও বহিঃসমদ্বিখণ্ডক পরস্পর লম্বভাবে অবস্থিত - প্রমান করি ।,VidOnko,English | Bengali
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/5752ade53a3e4068f31a19b309955b9f?e=13|*|||,Class 8 Book Solution from Ganit Prabha in Equation Formation and Solution Question No: 19.15(v),N/A,VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/57afda7f99a02504d7b12807ed9142df?e=14|*|||,Class 8 Book Solution from Ganit Prabha in Time and Work Question No: 177,"A একটি কাজ যতদিনে শেষ করতে পারে, B তার থেকে 16 দিন বেশিতে কাজটি শেষ করে। A ও B একত্রে কাজটি 15 দিনে শেষ করে । A একা কাজটি কতদিনে শেষ করতে পারবে?",VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/589b476a987bd7e65425f49d626f1972?e=15|*|||,Class 8 Book Solution from Ganit Prabha in Analysis of The Product of Algebraic Numbers Question No: 13.1.2(xii),N/A,VidOnko,English | Bengali
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/58e8c5678ad0f6cfb97d39e89b476689?e=16|*|||,Class 8 Book Solution from Ganit Prabha in Analysis of The Product of Algebraic Numbers Question No: 13.2.3(v),N/A,VidOnko,English | Bengali
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/5910a70733147f47d3fab3d688fce2a8?e=17|*|||,Class 8 Book Solution from Ganit Prabha in Geometric Proof Question No: 20.1.6,"প্রমান করি যে, একটি চতুর্ভুজের কর্ণদ্বয়ের দৈর্ঘ্যের সমষ্টি চতুর্ভুজের যেকোনো দুটি বিপরীত বাহুর দৈর্ঘ্যের সমষ্টির চেয়ে বড়ো ।",VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/5944d9e9f97377b4947e817bfdc36d28?e=18|*|||,Class 8 Book Solution from Ganit Prabha in Review of Preface Question No: 1.1.6(a),N/A,VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/59ffbbdb52a6e845ee428282c339221c?e=19|*|||,Class 8 Book Solution from Ganit Prabha in Analysis of The Product of Algebraic Numbers Question No: 13.1.1(vi),N/A,VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/5a11a1fb54a99b187cbadfda418f561e?e=0|*|||,Class 8 Book Solution from Ganit Prabha in Multiplication and Division of Algebraic Numbers Question No: 4.1.2(iv),N/A,VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/5a1f9447376648cec73e6298850d2aa5?e=1|*|||,Class 8 Book Solution from Ganit Prabha in GSG and LSG of Algebraic Numbers Question No: 14.4(x),N/A,VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/5c287dba6fb82b3944d063fc2125f343?e=2|*|||,Class 8 Book Solution from Ganit Prabha in Analysis of The Product of Algebraic Numbers Question No: 13.1.2(xvii),N/A,VidOnko,English | Bengali
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/5c6da3a0dec7a9b25c34afb6ba9affa6?e=3|*|||,Class 8 Book Solution from Ganit Prabha in Geometric Proof Question No: 20.2.4,N/A,VidOnko,English | Bengali
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/5cc77be56bf575b5d5ea125ebc17cd3d?e=4|*|||,Class 8 Book Solution from Ganit Prabha in Review of Preface Question No: 1.1.8(b),"আমাদের পাড়ার ক্লাবঘরের দৈর্ঘ্য, প্রস্থ ও উচ্চতা যথাক্রমে 7.2 মিটার, 5.5 মিটার ও 4.2 মিটার । ঘরে 3 মিটার লম্বা ও 1.8 মিটার চওড়া 1 টি দরজা এবং 2.25 মিটার লম্বা ও 1.8 মিটার চওড়া মাপের 2 টি জানালা আছে ।",VidOnko,English | Bengali
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/5d62c9dac66b24b147b76dfdec647808?e=5|*|||,Class 8 Book Solution from Ganit Prabha in Review of Preface Question No: 1.2.12(ii),N/A,VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/5d993e6054222721a5c4243125ad76c2?e=6|*|||,Class 8 Book Solution from Ganit Prabha in Equation Formation and Solution Question No: 19.15(xvi),N/A,VidOnko,English | Bengali
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/5e695590aec1cd4f8e775a8a1d54c224?e=7|*|||,Class 8 Book Solution from Ganit Prabha in Review of Preface Question No: 1.2.13(a),N/A,VidOnko,English | Bengali
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/60217d889eeff8d45b8f3bcd13652c32?e=8|*|||,Class 8 Book Solution from Ganit Prabha in Diagnosis of Cube Question No: 5.3.2(iii),N/A,VidOnko,English | Bengali
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/60440c6168d1f1c5938abbb47e723986?e=9|*|||,Class 8 Book Solution from Ganit Prabha in Analysis of The Product of Algebraic Numbers Question No: 13.2.1(x),N/A,VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/61298e52e8390b89c83e54af8f098800?e=10|*|||,Class 8 Book Solution from Ganit Prabha in Simplification of Algebraic Numbers Question No: 15.3(xii),N/A,VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/6131580a01c46085eacab05aa9c45eb7?e=11|*|||,Class 8 Book Solution from Ganit Prabha in The Concept of Rational Numbers Question No: 3.6(i),N/A,VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/61a0b07d9f1959f49ceb97cb4b95298c?e=12|*|||,Class 8 Book Solution from Ganit Prabha in Equation Formation and Solution Question No: 19.15(viii),N/A,VidOnko,English | Bengali
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/6221478c0988dadaa30d844332e811db?e=13|*|||,Class 8 Book Solution from Ganit Prabha in Percentage Question No: 11.6,জলে হাইড্রোজেন ও অক্সিজেন 2 : 1 অনুপাতে আছে । জলে মোট পরিমানে হাইড্রোজেন ও অক্সিজেন শতকরা কত আছে লিখি।,VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/624c5ab1b0d372082a45d871b97e8344?e=14|*|||,Class 8 Book Solution from Ganit Prabha in Equation Formation and Solution Question No: 19.9,"56-কে এমন দুটি অংশে ভাগ করি যেন প্রথম অংশের তিনগুন, দ্বিতীয় অংশের এক-তৃতীয়াংশ অপেক্ষা 48 বেশি হয় ।",VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/628c4e1b8c9eb2f4b75b72e8c9e91a7f?e=15|*|||,Class 8 Book Solution from Miscellaneous in Review of Preface Question No: 57,N/A,VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/62a560941e231bb0710ded168e556321?e=16|*|||,Class 8 Book Solution from Ganit Prabha in GSG and LSG of Algebraic Numbers Question No: 14.3(xi),N/A,VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/6319a810bfc3d7bd3368ece28c21ac68?e=17|*|||,Class 8 Book Solution from Ganit Prabha in Geometric Proof Question No: 20.2.5,N/A,VidOnko,English | Bengali
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/6365774c7166c2d1dfe501bbc657ef1e?e=18|*|||,Class 8 Book Solution from Miscellaneous in Time and Work Question No: 78,"কোনো চৌবাচ্চা একটি নল দিয়ে 12 ঘন্টায় জলপূর্ণ হয় এবং অন্যটি দিয়ে 18 ঘন্টায় খালি হয়, দুটি নল খোলা থাকলে কতক্ষনে চৌবাচ্চাটি পূর্ণ হবে ?",VidOnko,English | Bengali
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/6387b8e1173aadd9076a43347b68dbba?e=19|*|||,Class 8 Book Solution from Ganit Prabha in Analysis of The Product of Algebraic Numbers Question No: 13.1.2(ix),N/A,VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/6446324de2990e0f55909a35922c23eb?e=0|*|||,Class 8 Book Solution from Ganit Prabha in GSG and LSG of Algebraic Numbers Question No: 14.5(iv),N/A,VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/645a6586863a4211c1bb947fe1bce2e4?e=1|*|||,Class 8 Book Solution from Ganit Prabha in Review of Preface Question No: 1.2.11(xi),N/A,VidOnko,English | Bengali
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/64c46df54a65a95032898c0710cf8ebe?e=2|*|||,Class 8 Book Solution from Miscellaneous in The Concept of Rational Numbers Question No: 278,N/A,VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/65aa1bb5ea50fd7f45ded2bd60ec12fe?e=3|*|||,Class 8 Book Solution from Ganit Prabha in Review of Preface Question No: 1.2.12(i),N/A,VidOnko,English | Bengali
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/66febe0b6b6fc7e081d5f431f19fabc0?e=4|*|||,Class 8 Book Solution from Ganit Prabha in GSG and LSG of Algebraic Numbers Question No: 14.4(xi),N/A,VidOnko,English | Bengali
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/66ffb5a8fbd3e87ce7a6e28519549186?e=5|*|||,Class 8 Book Solution from Miscellaneous in Review of Preface Question No: 67,একই সময়ে একটি ট্রেন হাওড়া থেকে এলাহাবাদ এবং অপর আর একটি ট্রেন এলাহাবাদ থেকে হাওড়া অভিমুখে রওনা হল । ট্রেন দুটি সাক্ষাৎ হওয়ার পর তারা যথাক্রমে 9 ঘন্টায় ও 16 ঘন্টায় গন্তব্য স্থানে পৌঁছালো । ট্রেন দুটির গতিবেগের অনুপাত নির্ণয় করো ।,VidOnko,English | Bengali
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/6714bf2f0fce3ae6f5ac21251507f13c?e=6|*|||,Class 8 Book Solution from Ganit Prabha in Review of Preface Question No: 1.2.10(i),N/A,VidOnko,English | Bengali
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/68b5e94da066d730da2f093bc4d0c529?e=7|*|||,Class 8 Book Solution from Ganit Prabha in Triangular Question No: 10.2.6,একটি কারখানায় 5 অশ্বক্ষমতা ও 3 অশ্বক্ষমতার দুটি মোটর আছে । 5 অশ্বক্ষমতার মোটরটি 8 ঘন্টা চালালে 20 একক বিদ্যুৎ খরচ হয় । 3 অশ্বক্ষমতার মোটরটি 10 ঘন্টা চালালে কত একক বিদ্যুৎ খরচ হবে ত্রৈরাশিক পদ্ধতিতে হিসাব করি ।,VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/68c2201b2dfc4ce3b0d1773cccc30b61?e=8|*|||,Class 8 Book Solution from Ganit Prabha in Diagnosis of Cube Question No: 5.3.6(xi),N/A,VidOnko,English | Bengali
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/69371576828b95217375e124c5dddb06?e=9|*|||,Class 8 Book Solution from Ganit Prabha in The Concept of Rational Numbers Question No: 3.10(b),N/A,VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/694cee9f1d44efe80eb89573f206c4c9?e=10|*|||,Class 8 Book Solution from Ganit Prabha in Analysis of The Product of Algebraic Numbers Question No: 13.1.2(x),N/A,VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/699561f21e69797026268aba4485f981?e=11|*|||,Class 8 Book Solution from Ganit Prabha in Analysis of The Product of Algebraic Numbers Question No: 13.1.2(xvi),N/A,VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/69ca53bcce3d7bd1f6dad2eaef169878?e=12|*|||,Class 8 Book Solution from Ganit Prabha in Review of Preface Question No: 1.2.16(iii),N/A,VidOnko,English | Bengali
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/69f571ea8f75ba358ad93b10d40d6ebf?e=13|*|||,Class 8 Book Solution from Ganit Prabha in Equation Formation and Solution Question No: 19.15(x),N/A,VidOnko,Bengali | English
http://ndl.iitkgp.ac.in/se_document/vidonko/vidonko/6a7433ea0772471beb31a690be0b5f79?e=14|*|||,Class 8 Book Solution from Ganit Prabha in Diagnosis of Cube Question No: 5.2.2(j),N/A,VidOnko,Bengali | English
